Time;View;Pane;Action;Grouped;Target
2020-05-05 20:30:27.522;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:31:21.247;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.2;LENIENCY;5;0.25567374714407887;453e4f9a-0fc7-4c02-8f7e-8f497eeea08e
2020-05-05 20:31:24.686;ROOM;SUGGESTION_PANE;CHANGE_VALUE;false;SYMMETRY;5;0.2;LENIENCY;5;0.25567374714407887;55d98143-3d2f-4145-b8cd-d63f02976b7b
2020-05-05 20:32:25.854;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:32:26.867;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(0,5);FLOOR;WALL
2020-05-05 20:32:27.172;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(0,6);FLOOR;WALL
2020-05-05 20:32:27.449;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(1,6);FLOOR;WALL
2020-05-05 20:32:28.336;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(11,0);FLOOR;WALL
2020-05-05 20:32:28.588;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(12,0);FLOOR;WALL
2020-05-05 20:32:28.818;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(12,1);FLOOR;WALL
2020-05-05 20:32:29.806;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(6,2);FLOOR;WALL
2020-05-05 20:32:30.051;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(6,3);FLOOR;WALL
2020-05-05 20:32:30.343;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(6,4);FLOOR;WALL
2020-05-05 20:32:30.734;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(5,3);FLOOR;WALL
2020-05-05 20:32:31.071;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(7,3);FLOOR;WALL
2020-05-05 20:32:31.722;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:32:33.378;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:32:34.185;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(3,6);FLOOR;TREASURE
2020-05-05 20:32:34.739;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:32:36.128;ROOM;MAP_PANE;CHANGE_TILE;true;9a342cdb-0235-4b19-b210-b1789667bf30;(9,6);FLOOR;ENEMY
2020-05-05 20:33:02.142;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;1.0128569817678152;da2b5c6f-72f0-4897-abb7-1fe18fa3e43b
2020-05-05 20:33:08.318;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;0.7180370815679213;8d28e4a3-2a3f-416d-8d34-b5283f5b49e7
2020-05-05 20:33:09.283;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;1.0128569817678152;e3482c4f-b258-439a-bb2e-14c5d7f1280f
2020-05-05 20:33:09.736;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;0.7566772079602895;d7c39159-bed4-49ea-8333-f3d8526e2222
2020-05-05 20:33:10.128;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;1.0128569817678152;63a4d6a5-5775-4891-92c7-0010704dca8e
2020-05-05 20:33:10.468;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;0.7566772079602895;d7c39159-bed4-49ea-8333-f3d8526e2222
2020-05-05 20:33:11.924;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;1.0;LENIENCY;5;1.0128569817678152;b4cec183-7802-430b-adc6-c46ab02c1505
2020-05-05 20:33:14.697;ROOM;SUGGESTION_PANE;CHANGE_VALUE;false;SYMMETRY;5;1.0;LENIENCY;5;1.0128569817678152;38aeaefb-6dc7-4e8e-8483-7767be481711
2020-05-05 20:33:21.301;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:33:22.546;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(0,5);FLOOR;WALL
2020-05-05 20:33:22.752;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(0,6);FLOOR;WALL
2020-05-05 20:33:23.008;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(1,6);FLOOR;WALL
2020-05-05 20:33:24.238;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(11,0);FLOOR;WALL
2020-05-05 20:33:24.517;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(12,0);FLOOR;WALL
2020-05-05 20:33:24.867;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(12,1);FLOOR;WALL
2020-05-05 20:33:26.146;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(6,2);FLOOR;WALL
2020-05-05 20:33:26.547;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(6,3);FLOOR;WALL
2020-05-05 20:33:26.617;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(6,4);FLOOR;WALL
2020-05-05 20:33:26.903;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(5,3);FLOOR;WALL
2020-05-05 20:33:27.118;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(8,3);FLOOR;WALL
2020-05-05 20:33:27.734;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(7,3);FLOOR;WALL
2020-05-05 20:33:28.545;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:33:29.283;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(8,3);WALL;FLOOR
2020-05-05 20:33:30.169;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:33:31.231;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(10,6);FLOOR;ENEMY
2020-05-05 20:33:31.947;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:33:34.75;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(3,6);FLOOR;TREASURE
2020-05-05 20:33:35.788;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:33:36.589;ROOM;MAP_PANE;CHANGE_TILE;true;7adabe04-3984-40ca-ba84-f61aec65d2d5;(5,0);FLOOR;FLOOR
2020-05-05 20:34:33.363;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.5454545454545454;LENIENCY;5;0.4899438029374965;1f9ef214-1f64-4bb8-b8ca-3cf499406dc5
2020-05-05 20:34:34.345;ROOM;SUGGESTION_PANE;CHANGE_VALUE;false;SYMMETRY;5;0.6;LENIENCY;5;0.49254263939427345;b1c1b9d8-fa00-4491-97bb-73e6b6274671
2020-05-05 20:34:38.365;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:34:39.274;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(0,5);FLOOR;WALL
2020-05-05 20:34:39.335;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(0,6);FLOOR;WALL
2020-05-05 20:34:39.65;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(1,6);FLOOR;WALL
2020-05-05 20:34:40.273;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(11,0);FLOOR;WALL
2020-05-05 20:34:40.5;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(12,0);FLOOR;WALL
2020-05-05 20:34:40.766;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(12,1);FLOOR;WALL
2020-05-05 20:34:41.915;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(6,2);FLOOR;WALL
2020-05-05 20:34:42.159;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(5,3);FLOOR;WALL
2020-05-05 20:34:42.432;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(6,3);FLOOR;WALL
2020-05-05 20:34:42.648;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(7,3);FLOOR;WALL
2020-05-05 20:34:42.897;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(6,4);FLOOR;WALL
2020-05-05 20:34:43.681;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:34:46.265;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(10,6);FLOOR;ENEMY
2020-05-05 20:34:46.898;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:34:47.772;ROOM;MAP_PANE;CHANGE_TILE;true;0f2d9577-6057-4aaa-8f52-dfe1bb5d2457;(4,6);FLOOR;TREASURE
2020-05-05 20:34:48.382;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:34:55.232;ROOM;SUGGESTION_PANE;CLICK;false;SYMMETRY;5;0.4;LENIENCY;5;0.6771349225918477;bc54dcec-b36c-4481-b5d1-877822dbb87f
2020-05-05 20:35:01.073;ROOM;SUGGESTION_PANE;CHANGE_VALUE;false;SYMMETRY;5;0.36363636363636365;LENIENCY;5;0.6776287500540441;04271bf9-874d-47e7-b028-591c3111d164
