Time;View;Pane;Action;Grouped;Target
2020-05-05 20:09:21.791;LAUNCH;BUTTON_PANE;CLICK;false;ACADEMIC;true
2020-05-05 20:09:21.792;LAUNCH;BUTTON_PANE;CLICK;false;Create Your World
2020-05-05 20:12:57.68;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(8,0);FLOOR;ENEMY
2020-05-05 20:12:58.753;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(8,2);FLOOR;ENEMY
2020-05-05 20:12:59.377;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:13:00.336;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(8,1);FLOOR;TREASURE
2020-05-05 20:13:00.749;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(9,1);FLOOR;TREASURE
2020-05-05 20:13:00.979;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(9,0);FLOOR;TREASURE
2020-05-05 20:13:01.386;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(9,2);FLOOR;TREASURE
2020-05-05 20:13:01.973;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:13:03.759;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(0,4);FLOOR;WALL
2020-05-05 20:13:04.138;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(2,4);FLOOR;WALL
2020-05-05 20:13:04.453;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(1,4);FLOOR;WALL
2020-05-05 20:13:09.02;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(3,4);FLOOR;WALL
2020-05-05 20:13:13.892;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(9,5);FLOOR;WALL
2020-05-05 20:13:14.153;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(10,5);FLOOR;WALL
2020-05-05 20:13:14.41;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(11,5);FLOOR;WALL
2020-05-05 20:13:14.672;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(12,5);FLOOR;WALL
2020-05-05 20:13:16.326;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:13:17.058;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(0,6);FLOOR;TREASURE
2020-05-05 20:13:17.859;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(12,6);FLOOR;TREASURE
2020-05-05 20:13:20.638;ROOM;TILE_PANE;CHANGE_VALUE;false;ENEMY
2020-05-05 20:13:22.26;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(9,4);FLOOR;ENEMY
2020-05-05 20:13:38.036;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(7,6);FLOOR;ENEMY
2020-05-05 20:13:39.019;ROOM;TILE_PANE;CHANGE_VALUE;false;TREASURE
2020-05-05 20:13:40.339;ROOM;MAP_PANE;CHANGE_TILE;true;bdb29a98-413a-42ab-987a-30a0c4d36ab1;(0,5);FLOOR;TREASURE
2020-05-05 20:13:45.579;ROOM;TILE_PANE;CHANGE_VALUE;false;FLOOR
2020-05-05 20:13:52.219;ROOM;TILE_PANE;CHANGE_VALUE;false;WALL
2020-05-05 20:13:56.906;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(9,0);FLOOR;WALL
2020-05-05 20:13:57.515;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(9,2);FLOOR;WALL
2020-05-05 20:13:57.972;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(9,3);FLOOR;WALL
2020-05-05 20:13:58.218;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,3);FLOOR;WALL
2020-05-05 20:13:58.475;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(11,3);FLOOR;WALL
2020-05-05 20:13:58.851;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(12,3);FLOOR;WALL
2020-05-05 20:13:59.445;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(12,5);FLOOR;WALL
2020-05-05 20:13:59.712;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(11,5);FLOOR;WALL
2020-05-05 20:14:00.074;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(10,5);FLOOR;WALL
2020-05-05 20:14:00.416;ROOM;MAP_PANE;CHANGE_TILE;true;ae444254-9e9f-4695-92c8-b5f0ccff5431;(9,5);FLOOR;WALL
